,body_bytes_sent,httpcode_200,httpcode_302,httpcode_403,httpcode_404,httpcode_500,httpcode_total_200,httpcode_total_302,httpcode_total_403,httpcode_total_404,httpcode_total_500,is_good,request_time,status,upstream_response_time
4663,35114,854,69,112,43,135,854,69,112,43,135,1,0.992,500,0.992
4664,35114,847,51,113,56,125,847,51,113,56,125,1,0.992,200,0.992
4665,152,895,61,168,63,113,895,61,168,63,113,1,0.875,200,0.875
4666,35114,858,51,139,59,116,858,51,139,59,116,1,0.992,403,0.992
4667,35114,848,51,113,56,125,848,51,113,56,125,1,0.992,200,0.875
4668,35114,849,51,113,56,125,849,51,113,56,125,1,0.992,200,0.992
4669,35114,868,54,113,60,115,868,54,113,60,115,1,0.875,200,0.992
4670,152,868,54,114,60,115,868,54,114,60,115,1,0.992,403,0.875
4671,35114,850,51,113,56,125,850,51,113,56,125,1,0.875,200,0.992
4672,152,895,62,168,63,113,895,62,168,63,113,1,0.875,302,0.992
4673,35114,790,74,104,59,102,790,74,104,59,102,1,0.992,200,0.875
4674,35114,855,69,112,43,135,855,69,112,43,135,1,0.875,200,0.992
4675,152,851,51,113,56,125,851,51,113,56,125,1,0.992,200,0.875
4676,152,790,74,105,59,102,790,74,105,59,102,1,0.875,403,0.875
4677,152,856,57,99,57,128,856,57,99,57,128,1,0.875,200,0.992
4678,35114,851,51,113,56,126,851,51,113,56,126,1,0.875,500,0.992
4679,35114,869,54,114,60,115,869,54,114,60,115,1,0.992,200,0.875
4680,35114,858,51,139,59,117,858,51,139,59,117,1,0.875,500,0.992
4681,152,856,69,112,43,135,856,69,112,43,135,1,0.875,200,0.992
4682,35114,943,51,144,68,119,943,51,144,68,119,1,0.992,200,0.875
4683,35114,858,51,140,59,117,858,51,140,59,117,1,0.992,403,0.875
4684,35114,856,57,99,57,129,856,57,99,57,129,1,0.875,500,0.875
4685,35114,857,69,112,43,135,857,69,112,43,135,1,0.992,200,0.992
4686,35114,896,62,168,63,113,896,62,168,63,113,1,0.875,200,0.992
4687,152,851,51,113,56,127,851,51,113,56,127,1,0.875,500,0.992
4688,152,870,54,114,60,115,870,54,114,60,115,1,0.875,200,0.992
4689,152,859,51,140,59,117,859,51,140,59,117,1,0.992,200,0.875
4690,35114,944,51,144,68,119,944,51,144,68,119,1,0.992,200,0.875
4691,35114,847,48,109,59,111,847,48,109,59,111,1,0.992,200,0.992
4692,152,945,51,144,68,119,945,51,144,68,119,1,0.992,200,0.992
4693,152,856,57,99,57,130,856,57,99,57,130,1,0.875,500,0.875
4694,152,845,85,140,69,124,845,85,140,69,124,1,0.875,200,0.992
4695,35114,897,62,168,63,113,897,62,168,63,113,1,0.875,200,0.875
4696,35114,856,57,99,58,130,856,57,99,58,130,1,0.992,404,0.875
4697,35114,791,74,105,59,102,791,74,105,59,102,1,0.992,200,0.992
4698,152,860,51,140,59,117,860,51,140,59,117,1,0.875,200,0.992
4699,35114,946,51,144,68,119,946,51,144,68,119,1,0.992,200,0.992
4700,152,897,62,169,63,113,897,62,169,63,113,1,0.992,403,0.992
4701,152,851,51,113,56,128,851,51,113,56,128,1,0.875,500,0.992
4702,35114,858,69,112,43,135,858,69,112,43,135,1,0.992,200,0.992
4703,152,882,58,130,56,103,882,58,130,56,103,1,0.992,200,0.992
4704,152,861,51,140,59,117,861,51,140,59,117,1,0.875,200,0.992
4705,152,883,58,130,56,103,883,58,130,56,103,1,0.875,200,0.875
4706,152,848,48,109,59,111,848,48,109,59,111,1,0.875,200,0.992
4707,152,852,51,113,56,128,852,51,113,56,128,1,0.992,200,0.875
4708,152,883,58,130,56,104,883,58,130,56,104,1,0.875,500,0.875
4709,35114,883,58,131,56,104,883,58,131,56,104,1,0.992,403,0.992
4710,152,849,48,109,59,111,849,48,109,59,111,1,0.992,200,0.992
4711,152,862,51,140,59,117,862,51,140,59,117,1,0.875,200,0.875
4712,152,859,69,112,43,135,859,69,112,43,135,1,0.992,200,0.992
4713,152,847,75,136,61,101,847,75,136,61,101,1,0.992,200,0.875
4714,152,857,57,99,58,130,857,57,99,58,130,1,0.875,200,0.875
4715,152,870,54,115,60,115,870,54,115,60,115,1,0.992,403,0.992
4716,35114,858,57,99,58,130,858,57,99,58,130,1,0.875,200,0.992
4717,152,884,58,131,56,104,884,58,131,56,104,1,0.875,200,0.992
4718,152,871,54,115,60,115,871,54,115,60,115,1,0.875,200,0.875
4719,152,898,62,169,63,113,898,62,169,63,113,1,0.992,200,0.875
4720,35114,853,51,113,56,128,853,51,113,56,128,1,0.992,200,0.875
4721,152,862,51,140,59,118,862,51,140,59,118,1,0.992,500,0.992
4722,152,859,57,99,58,130,859,57,99,58,130,1,0.875,200,0.875
4723,35114,792,74,105,59,102,792,74,105,59,102,1,0.992,200,0.875
4724,152,884,58,131,57,104,884,58,131,57,104,1,0.875,404,0.875
4725,35114,863,51,140,59,118,863,51,140,59,118,1,0.992,200,0.875
4726,35114,898,62,169,64,113,898,62,169,64,113,1,0.875,404,0.875
4727,35114,872,54,115,60,115,872,54,115,60,115,1,0.992,200,0.875
4728,35114,885,58,131,57,104,885,58,131,57,104,1,0.992,200,0.992
4729,152,947,51,144,68,119,947,51,144,68,119,1,0.992,200,0.992
4730,152,846,85,140,69,124,846,85,140,69,124,1,0.875,200,0.992
4731,35114,850,48,109,59,111,850,48,109,59,111,1,0.875,200,0.875
4732,152,847,75,136,62,101,847,75,136,62,101,1,0.875,404,0.992
4733,152,854,51,113,56,128,854,51,113,56,128,1,0.992,200,0.875
4734,35114,847,75,137,62,101,847,75,137,62,101,1,0.875,403,0.875
4735,152,860,69,112,43,135,860,69,112,43,135,1,0.992,200,0.992
4736,152,864,51,140,59,118,864,51,140,59,118,1,0.992,200,0.992
4737,152,847,75,137,63,101,847,75,137,63,101,1,0.992,404,0.992
4738,35114,848,75,137,63,101,848,75,137,63,101,1,0.875,200,0.875
4739,152,855,51,113,56,128,855,51,113,56,128,1,0.875,200,0.992
4740,152,948,51,144,68,119,948,51,144,68,119,1,0.992,200,0.875
4741,35114,792,74,106,59,102,792,74,106,59,102,1,0.992,403,0.992
4742,152,856,51,113,56,128,856,51,113,56,128,1,0.875,200,0.875
4743,152,899,62,169,64,113,899,62,169,64,113,1,0.875,200,0.992
4744,152,793,74,106,59,102,793,74,106,59,102,1,0.875,200,0.992
4745,152,849,75,137,63,101,849,75,137,63,101,1,0.875,200,0.992
4746,152,794,74,106,59,102,794,74,106,59,102,1,0.875,200,0.992
4747,152,900,62,169,64,113,900,62,169,64,113,1,0.992,200,0.875
4748,152,846,85,140,69,125,846,85,140,69,125,1,0.992,500,0.875
4749,152,949,51,144,68,119,949,51,144,68,119,1,0.992,200,0.992
4750,35114,949,51,144,68,120,949,51,144,68,120,1,0.992,500,0.875
4751,35114,861,69,112,43,135,861,69,112,43,135,1,0.992,200,0.992
4752,152,862,69,112,43,135,862,69,112,43,135,1,0.992,200,0.875
4753,35114,847,85,140,69,125,847,85,140,69,125,1,0.992,200,0.875
4754,152,850,75,137,63,101,850,75,137,63,101,1,0.875,200,0.992
4755,152,863,69,112,43,135,863,69,112,43,135,1,0.875,200,0.992
4756,152,900,62,169,64,114,900,62,169,64,114,1,0.875,500,0.992
4757,152,795,74,106,59,102,795,74,106,59,102,1,0.875,200,0.875
4758,152,860,57,99,58,130,860,57,99,58,130,1,0.875,200,0.992
4759,35114,851,48,109,59,111,851,48,109,59,111,1,0.992,200,0.875
4760,152,886,58,131,57,104,886,58,131,57,104,1,0.992,200,0.992
4761,152,796,74,106,59,102,796,74,106,59,102,1,0.875,200,0.875
4762,152,857,51,113,56,128,857,51,113,56,128,1,0.992,200,0.992
4763,35114,873,54,115,60,115,873,54,115,60,115,1,0.875,200,0.992
4764,152,887,58,131,57,104,887,58,131,57,104,1,0.875,200,0.875
4765,35114,857,52,113,56,128,857,52,113,56,128,1,0.992,302,0.992
4766,35114,873,54,115,60,116,873,54,115,60,116,1,0.992,500,0.992
4767,152,874,54,115,60,116,874,54,115,60,116,1,0.875,200,0.992
4768,152,848,85,140,69,125,848,85,140,69,125,1,0.875,200,0.992
4769,35114,851,48,110,59,111,851,48,110,59,111,1,0.875,403,0.875
4770,35114,860,57,100,58,130,860,57,100,58,130,1,0.875,403,0.992
4771,152,848,85,141,69,125,848,85,141,69,125,1,0.875,403,0.875
4772,152,901,62,169,64,114,901,62,169,64,114,1,0.992,200,0.992
4773,152,888,58,131,57,104,888,58,131,57,104,1,0.992,200,0.875
4774,35114,950,51,144,68,120,950,51,144,68,120,1,0.875,200,0.992
4775,152,864,52,140,59,118,864,52,140,59,118,1,0.875,302,0.875
4776,152,875,54,115,60,116,875,54,115,60,116,1,0.992,200,0.992
4777,152,860,57,100,59,130,860,57,100,59,130,1,0.875,404,0.875
4778,152,876,54,115,60,116,876,54,115,60,116,1,0.875,200,0.875
4779,152,865,52,140,59,118,865,52,140,59,118,1,0.992,200,0.875
4780,152,849,85,141,69,125,849,85,141,69,125,1,0.992,200,0.875
4781,35114,852,48,110,59,111,852,48,110,59,111,1,0.875,200,0.875
4782,152,850,85,141,69,125,850,85,141,69,125,1,0.875,200,0.992
4783,152,797,74,106,59,102,797,74,106,59,102,1,0.992,200,0.992
4784,35114,863,69,112,43,136,863,69,112,43,136,1,0.992,500,0.875
4785,152,851,75,137,63,101,851,75,137,63,101,1,0.875,200,0.875
4786,152,857,52,113,56,129,857,52,113,56,129,1,0.992,500,0.875
4787,152,951,51,144,68,120,951,51,144,68,120,1,0.875,200,0.992
4788,152,877,54,115,60,116,877,54,115,60,116,1,0.992,200,0.992
4789,35114,851,85,141,69,125,851,85,141,69,125,1,0.992,200,0.875
4790,152,861,57,100,59,130,861,57,100,59,130,1,0.875,200,0.875
4791,152,798,74,106,59,102,798,74,106,59,102,1,0.992,200,0.992
4792,152,858,52,113,56,129,858,52,113,56,129,1,0.875,200,0.992
4793,152,859,52,113,56,129,859,52,113,56,129,1,0.992,200,0.875
4794,152,866,52,140,59,118,866,52,140,59,118,1,0.992,200,0.875
4795,35114,852,75,137,63,101,852,75,137,63,101,1,0.992,200,0.875
4796,35114,798,74,107,59,102,798,74,107,59,102,1,0.875,403,0.875
4797,35114,864,69,112,43,136,864,69,112,43,136,1,0.875,200,0.992
4798,35114,861,57,101,59,130,861,57,101,59,130,1,0.875,403,0.875
4799,35114,866,52,141,59,118,866,52,141,59,118,1,0.992,403,0.875
4800,152,952,51,144,68,120,952,51,144,68,120,1,0.875,200,0.875
4801,152,859,52,113,56,130,859,52,113,56,130,1,0.992,500,0.992
4802,35114,902,62,169,64,114,902,62,169,64,114,1,0.875,200,0.992
4803,35114,953,51,144,68,120,953,51,144,68,120,1,0.992,200,0.992
4804,35114,853,48,110,59,111,853,48,110,59,111,1,0.992,200,0.992
4805,35114,852,75,138,63,101,852,75,138,63,101,1,0.992,403,0.875
4806,152,861,57,102,59,130,861,57,102,59,130,1,0.875,403,0.992
4807,152,954,51,144,68,120,954,51,144,68,120,1,0.875,200,0.992
4808,152,859,52,114,56,130,859,52,114,56,130,1,0.992,403,0.875
4809,35114,853,75,138,63,101,853,75,138,63,101,1,0.992,200,0.992
4810,152,878,54,115,60,116,878,54,115,60,116,1,0.992,200,0.992
4811,35114,889,58,131,57,104,889,58,131,57,104,1,0.875,200,0.992
4812,35114,854,48,110,59,111,854,48,110,59,111,1,0.992,200,0.875
4813,152,890,58,131,57,104,890,58,131,57,104,1,0.875,200,0.875
4814,35114,862,57,102,59,130,862,57,102,59,130,1,0.992,200,0.875
4815,152,854,75,138,63,101,854,75,138,63,101,1,0.875,200,0.992
4816,152,879,54,115,60,116,879,54,115,60,116,1,0.875,200,0.992
4817,152,902,62,170,64,114,902,62,170,64,114,1,0.992,403,0.992
4818,152,955,51,144,68,120,955,51,144,68,120,1,0.875,200,0.992
4819,35114,865,69,112,43,136,865,69,112,43,136,1,0.875,200,0.992
4820,152,891,58,131,57,104,891,58,131,57,104,1,0.875,200,0.992
4821,152,902,62,170,64,115,902,62,170,64,115,1,0.875,500,0.992
4822,35114,866,69,112,43,136,866,69,112,43,136,1,0.992,200,0.992
4823,152,867,52,141,59,118,867,52,141,59,118,1,0.992,200,0.992
4824,35114,851,85,141,70,125,851,85,141,70,125,1,0.992,404,0.992
4825,35114,854,48,110,59,112,854,48,110,59,112,1,0.875,500,0.992
4826,35114,852,85,141,70,125,852,85,141,70,125,1,0.875,200,0.875
4827,35114,863,57,102,59,130,863,57,102,59,130,1,0.992,200,0.992
4828,152,955,51,144,68,121,955,51,144,68,121,1,0.992,500,0.992
4829,35114,864,57,102,59,130,864,57,102,59,130,1,0.992,200,0.992
4830,152,892,58,131,57,104,892,58,131,57,104,1,0.875,200,0.992
4831,152,854,48,111,59,112,854,48,111,59,112,1,0.875,403,0.875
4832,152,893,58,131,57,104,893,58,131,57,104,1,0.875,200,0.992
4833,152,867,69,112,43,136,867,69,112,43,136,1,0.875,200,0.875
4834,35114,902,63,170,64,115,902,63,170,64,115,1,0.875,302,0.992
4835,152,853,85,141,70,125,853,85,141,70,125,1,0.992,200,0.875
4836,152,860,52,114,56,130,860,52,114,56,130,1,0.875,200,0.992
4837,152,855,75,138,63,101,855,75,138,63,101,1,0.992,200,0.875
4838,152,868,52,141,59,118,868,52,141,59,118,1,0.992,200,0.992
4839,35114,798,74,108,59,102,798,74,108,59,102,1,0.875,403,0.875
4840,152,867,69,113,43,136,867,69,113,43,136,1,0.992,403,0.875
4841,35114,861,52,114,56,130,861,52,114,56,130,1,0.875,200,0.875
4842,152,799,74,108,59,102,799,74,108,59,102,1,0.875,200,0.875
4843,35114,855,48,111,59,112,855,48,111,59,112,1,0.875,200,0.992
4844,152,861,52,114,56,131,861,52,114,56,131,1,0.875,500,0.992
4845,152,855,76,138,63,101,855,76,138,63,101,1,0.992,302,0.992
4846,35114,956,51,144,68,121,956,51,144,68,121,1,0.992,200,0.992
4847,35114,894,58,131,57,104,894,58,131,57,104,1,0.992,200,0.992
4848,35114,868,69,113,43,136,868,69,113,43,136,1,0.992,200,0.992
4849,152,854,85,141,70,125,854,85,141,70,125,1,0.992,200,0.875
4850,152,956,51,144,68,122,956,51,144,68,122,1,0.992,500,0.875
4851,35114,879,54,116,60,116,879,54,116,60,116,1,0.875,403,0.992
4852,35114,903,63,170,64,115,903,63,170,64,115,1,0.992,200,0.992
4853,35114,895,58,131,57,104,895,58,131,57,104,1,0.992,200,0.992
4854,35114,957,51,144,68,122,957,51,144,68,122,1,0.875,200,0.875
4855,152,865,57,102,59,130,865,57,102,59,130,1,0.875,200,0.992
4856,152,862,52,114,56,131,862,52,114,56,131,1,0.875,200,0.992
4857,35114,863,52,114,56,131,863,52,114,56,131,1,0.992,200,0.992
4858,152,854,86,141,70,125,854,86,141,70,125,1,0.875,302,0.875
4859,35114,903,63,170,64,116,903,63,170,64,116,1,0.875,500,0.875
4860,152,869,52,141,59,118,869,52,141,59,118,1,0.992,200,0.875
4861,35114,903,63,170,64,117,903,63,170,64,117,1,0.875,500,0.992
4862,35114,896,58,131,57,104,896,58,131,57,104,1,0.992,200,0.992
4863,152,879,55,116,60,116,879,55,116,60,116,1,0.875,302,0.992
4864,35114,856,48,111,59,112,856,48,111,59,112,1,0.875,200,0.992
4865,35114,856,76,138,63,101,856,76,138,63,101,1,0.875,200,0.992
4866,152,857,76,138,63,101,857,76,138,63,101,1,0.875,200,0.992
4867,35114,858,76,138,63,101,858,76,138,63,101,1,0.992,200,0.875
4868,152,870,52,141,59,118,870,52,141,59,118,1,0.875,200,0.992
4869,35114,897,58,131,57,104,897,58,131,57,104,1,0.992,200,0.992
4870,152,958,51,144,68,122,958,51,144,68,122,1,0.992,200,0.992
4871,152,959,51,144,68,122,959,51,144,68,122,1,0.992,200,0.992
4872,152,859,76,138,63,101,859,76,138,63,101,1,0.992,200,0.875
4873,152,871,52,141,59,118,871,52,141,59,118,1,0.992,200,0.992
4874,35114,863,52,114,57,131,863,52,114,57,131,1,0.992,404,0.992
4875,152,800,74,108,59,102,800,74,108,59,102,1,0.992,200,0.875
4876,35114,855,86,141,70,125,855,86,141,70,125,1,0.875,200,0.875
4877,35114,860,76,138,63,101,860,76,138,63,101,1,0.992,200,0.992
4878,152,856,49,111,59,112,856,49,111,59,112,1,0.992,302,0.992
4879,152,904,63,170,64,117,904,63,170,64,117,1,0.992,200,0.875
4880,35114,880,55,116,60,116,880,55,116,60,116,1,0.992,200,0.875
4881,152,863,52,114,57,132,863,52,114,57,132,1,0.992,500,0.992
4882,35114,959,51,144,68,123,959,51,144,68,123,1,0.992,500,0.992
4883,152,881,55,116,60,116,881,55,116,60,116,1,0.992,200,0.875
4884,35114,866,57,102,59,130,866,57,102,59,130,1,0.992,200,0.992
4885,152,898,58,131,57,104,898,58,131,57,104,1,0.992,200,0.992
4886,35114,857,49,111,59,112,857,49,111,59,112,1,0.875,200,0.992
4887,35114,868,70,113,43,136,868,70,113,43,136,1,0.875,302,0.875
4888,152,882,55,116,60,116,882,55,116,60,116,1,0.992,200,0.875
4889,152,800,75,108,59,102,800,75,108,59,102,1,0.875,302,0.875
4890,152,898,58,131,58,104,898,58,131,58,104,1,0.992,404,0.875
4891,35114,959,51,144,69,123,959,51,144,69,123,1,0.875,404,0.992
4892,152,858,49,111,59,112,858,49,111,59,112,1,0.875,200,0.875
4893,152,883,55,116,60,116,883,55,116,60,116,1,0.992,200,0.875
4894,152,883,56,116,60,116,883,56,116,60,116,1,0.875,302,0.992
4895,152,898,58,131,58,105,898,58,131,58,105,1,0.992,500,0.875
4896,35114,869,70,113,43,136,869,70,113,43,136,1,0.992,200,0.992
4897,152,960,51,144,69,123,960,51,144,69,123,1,0.992,200,0.992
4898,152,858,49,111,59,113,858,49,111,59,113,1,0.875,500,0.992
4899,152,856,86,141,70,125,856,86,141,70,125,1,0.992,200,0.875
4900,152,859,49,111,59,113,859,49,111,59,113,1,0.875,200,0.875
4901,152,860,49,111,59,113,860,49,111,59,113,1,0.992,200,0.875
4902,35114,867,57,102,59,130,867,57,102,59,130,1,0.875,200,0.875
4903,35114,868,57,102,59,130,868,57,102,59,130,1,0.992,200,0.875
4904,152,961,51,144,69,123,961,51,144,69,123,1,0.992,200,0.992
4905,152,905,63,170,64,117,905,63,170,64,117,1,0.875,200,0.875
4906,35114,861,49,111,59,113,861,49,111,59,113,1,0.875,200,0.875
4907,35114,962,51,144,69,123,962,51,144,69,123,1,0.875,200,0.992
4908,152,883,57,116,60,116,883,57,116,60,116,1,0.992,302,0.875
4909,35114,862,49,111,59,113,862,49,111,59,113,1,0.875,200,0.875
4910,152,863,52,114,57,133,863,52,114,57,133,1,0.992,500,0.992
4911,152,899,58,131,58,105,899,58,131,58,105,1,0.992,200,0.992
4912,152,863,53,114,57,133,863,53,114,57,133,1,0.992,302,0.992
4913,152,963,51,144,69,123,963,51,144,69,123,1,0.992,200,0.992
4914,35114,869,57,102,59,130,869,57,102,59,130,1,0.875,200,0.875
4915,152,869,70,113,43,137,869,70,113,43,137,1,0.992,500,0.875
4916,152,800,75,108,60,102,800,75,108,60,102,1,0.875,404,0.875
4917,35114,905,63,170,64,118,905,63,170,64,118,1,0.875,500,0.992
4918,152,870,70,113,43,137,870,70,113,43,137,1,0.992,200,0.875
4919,152,863,49,111,59,113,863,49,111,59,113,1,0.875,200,0.875
4920,152,863,53,114,57,134,863,53,114,57,134,1,0.875,500,0.875
4921,152,871,70,113,43,137,871,70,113,43,137,1,0.992,200,0.875
4922,35114,899,58,131,58,106,899,58,131,58,106,1,0.992,500,0.875
4923,152,857,86,141,70,125,857,86,141,70,125,1,0.875,200,0.992
4924,152,860,77,138,63,101,860,77,138,63,101,1,0.992,302,0.875
4925,35114,861,77,138,63,101,861,77,138,63,101,1,0.875,200,0.992
4926,152,905,63,171,64,118,905,63,171,64,118,1,0.992,403,0.992
4927,35114,864,49,111,59,113,864,49,111,59,113,1,0.992,200,0.992
4928,35114,871,52,142,59,118,871,52,142,59,118,1,0.875,403,0.875
4929,35114,801,75,108,60,102,801,75,108,60,102,1,0.992,200,0.875
4930,35114,862,77,138,63,101,862,77,138,63,101,1,0.992,200,0.992
4931,152,863,77,138,63,101,863,77,138,63,101,1,0.875,200,0.992
4932,35114,872,70,113,43,137,872,70,113,43,137,1,0.875,200,0.875
4933,35114,884,57,116,60,116,884,57,116,60,116,1,0.875,200,0.992
4934,152,900,58,131,58,106,900,58,131,58,106,1,0.875,200,0.992
4935,152,865,49,111,59,113,865,49,111,59,113,1,0.875,200,0.992
4936,35114,885,57,116,60,116,885,57,116,60,116,1,0.875,200,0.875
4937,35114,872,70,113,43,138,872,70,113,43,138,1,0.875,500,0.875
4938,35114,870,57,102,59,130,870,57,102,59,130,1,0.875,200,0.875
4939,35114,866,49,111,59,113,866,49,111,59,113,1,0.875,200,0.992
4940,152,906,63,171,64,118,906,63,171,64,118,1,0.875,200,0.875
4941,152,864,77,138,63,101,864,77,138,63,101,1,0.992,200,0.992
4942,35114,871,57,102,59,130,871,57,102,59,130,1,0.875,200,0.875
4943,152,873,70,113,43,138,873,70,113,43,138,1,0.992,200,0.875
4944,35114,866,49,112,59,113,866,49,112,59,113,1,0.875,403,0.875
4945,35114,801,75,108,60,103,801,75,108,60,103,1,0.875,500,0.992
4946,152,872,57,102,59,130,872,57,102,59,130,1,0.875,200,0.992
4947,35114,901,58,131,58,106,901,58,131,58,106,1,0.992,200,0.992
4948,152,873,57,102,59,130,873,57,102,59,130,1,0.992,200,0.992
4949,35114,865,77,138,63,101,865,77,138,63,101,1,0.875,200,0.875
4950,35114,871,52,143,59,118,871,52,143,59,118,1,0.875,403,0.875
4951,152,866,49,112,59,114,866,49,112,59,114,1,0.875,500,0.992
4952,152,857,86,141,70,126,857,86,141,70,126,1,0.992,500,0.875
4953,152,802,75,108,60,103,802,75,108,60,103,1,0.992,200,0.875
4954,35114,874,57,102,59,130,874,57,102,59,130,1,0.992,200,0.992
4955,152,874,70,113,43,138,874,70,113,43,138,1,0.992,200,0.875
4956,35114,902,58,131,58,106,902,58,131,58,106,1,0.992,200,0.875
4957,35114,866,77,138,63,101,866,77,138,63,101,1,0.992,200,0.875
4958,152,872,52,143,59,118,872,52,143,59,118,1,0.875,200,0.875
4959,152,902,58,131,58,107,902,58,131,58,107,1,0.992,500,0.875
4960,152,873,52,143,59,118,873,52,143,59,118,1,0.992,200,0.875
4961,35114,903,58,131,58,107,903,58,131,58,107,1,0.992,200,0.992
4962,35114,858,86,141,70,126,858,86,141,70,126,1,0.992,200,0.992
4963,35114,964,51,144,69,123,964,51,144,69,123,1,0.992,200,0.992
4964,35114,863,53,114,57,135,863,53,114,57,135,1,0.992,500,0.992
4965,152,907,63,171,64,118,907,63,171,64,118,1,0.992,200,0.875
4966,35114,863,53,114,57,136,863,53,114,57,136,1,0.875,500,0.875
4967,152,908,63,171,64,118,908,63,171,64,118,1,0.992,200,0.875
4968,152,803,75,108,60,103,803,75,108,60,103,1,0.875,200,0.875
4969,35114,867,49,112,59,114,867,49,112,59,114,1,0.875,200,0.992
4970,152,908,63,172,64,118,908,63,172,64,118,1,0.875,403,0.992
4971,152,859,86,141,70,126,859,86,141,70,126,1,0.875,200,0.992
4972,35114,965,51,144,69,123,965,51,144,69,123,1,0.875,200,0.992
4973,35114,860,86,141,70,126,860,86,141,70,126,1,0.992,200,0.992
4974,35114,867,49,112,59,115,867,49,112,59,115,1,0.875,500,0.992
4975,35114,875,70,113,43,138,875,70,113,43,138,1,0.992,200,0.992
4976,152,803,75,109,60,103,803,75,109,60,103,1,0.875,403,0.992
4977,152,864,53,114,57,136,864,53,114,57,136,1,0.875,200,0.992
4978,152,868,49,112,59,115,868,49,112,59,115,1,0.875,200,0.875
4979,152,966,51,144,69,123,966,51,144,69,123,1,0.875,200,0.992
4980,35114,804,75,109,60,103,804,75,109,60,103,1,0.992,200,0.875
4981,35114,804,75,109,61,103,804,75,109,61,103,1,0.992,404,0.992
4982,35114,805,75,109,61,103,805,75,109,61,103,1,0.875,200,0.992
4983,35114,866,77,139,63,101,866,77,139,63,101,1,0.875,403,0.875
4984,35114,904,58,131,58,107,904,58,131,58,107,1,0.875,200,0.875
4985,35114,885,57,116,60,117,885,57,116,60,117,1,0.992,500,0.875
4986,35114,909,63,172,64,118,909,63,172,64,118,1,0.992,200,0.992
4987,152,910,63,172,64,118,910,63,172,64,118,1,0.992,200,0.875
4988,35114,861,86,141,70,126,861,86,141,70,126,1,0.992,200,0.992
4989,152,867,77,139,63,101,867,77,139,63,101,1,0.875,200,0.875
4990,35114,874,57,103,59,130,874,57,103,59,130,1,0.875,403,0.875
4991,35114,861,86,142,70,126,861,86,142,70,126,1,0.992,403,0.992
4992,152,876,70,113,43,138,876,70,113,43,138,1,0.992,200,0.875
4993,35114,911,63,172,64,118,911,63,172,64,118,1,0.875,200,0.992
4994,35114,905,58,131,58,107,905,58,131,58,107,1,0.992,200,0.875
4995,152,912,63,172,64,118,912,63,172,64,118,1,0.992,200,0.875
4996,152,868,49,112,59,116,868,49,112,59,116,1,0.875,500,0.875
4997,35114,864,53,114,57,137,864,53,114,57,137,1,0.875,500,0.875
4998,152,906,58,131,58,107,906,58,131,58,107,1,0.992,200,0.875
