status,location_speed,httpcode_5m_200,httpcode_5m_302,httpcode_5m_404,httpcode_5m_403,httpcode_5m_500,httpcode_30m_200,httpcode_30m_302,httpcode_30m_404,httpcode_30m_403,httpcode_30m_500,httpcode_1d_200,httpcode_1d_302,httpcode_1d_404,httpcode_1d_403,httpcode_1d_500,body_bytes_sent,upstream_response_time,httpcode_total_200,httpcode_total_302,httpcode_total_404,httpcode_total_403,httpcode_total_500,request_time,lremote_addr,location_city,is_good
500,8632.66640203,13,0,0,0,2,59,0,0,2,2,1029,56,44,76,45,35114,0.875,1415,89,69,109,85,0.875,202.101.77.237,贵阳,1
200,6937.10874642,2,0,2,0,0,51,2,2,0,2,994,59,87,33,68,35114,0.875,1490,124,130,53,90,0.875,211.142.12.218,城市缺失,1
200,100348.492747,14,0,0,0,2,60,0,0,2,2,1030,56,44,76,45,152,0.991999983788,1416,89,69,109,85,0.875,211.137.180.198,城市缺失,1
200,0.0,20,0,2,0,0,121,10,2,14,2,922,86,97,72,31,35114,0.660000026226,1489,103,148,101,64,0.677999973297,211.142.12.218,城市缺失,1
200,4801.42835888,24,2,0,0,0,73,2,2,2,2,1045,53,71,91,75,35114,0.660000026226,1587,63,115,123,105,0.677999973297,211.137.180.198,城市缺失,1
200,35793.7605602,21,0,2,0,0,122,10,2,14,2,923,86,97,72,31,35114,0.875,1490,103,148,101,64,0.875,218.80.192.83,上海,1
200,5672.76391634,8,0,0,0,2,60,0,2,0,4,984,46,49,53,59,152,0.875,1579,81,87,97,96,0.991999983788,211.142.12.218,城市缺失,1
200,10190.5818499,12,0,0,0,0,59,16,4,0,2,940,81,39,59,62,152,0.875,1586,118,74,129,116,0.677999973297,219.137.225.57,广州,1
200,7726.16248124,15,0,0,0,0,53,0,12,2,14,959,50,84,39,66,35114,0.875,1539,68,118,47,116,0.875,59.172.76.233,武汉,1
200,100283.666152,16,0,0,0,0,54,0,12,2,14,960,50,84,39,66,35114,0.875,1540,68,118,47,116,0.875,211.137.180.198,城市缺失,1
200,31301.8549909,14,0,0,0,0,61,0,0,2,2,1031,56,44,76,45,35114,0.875,1417,89,69,109,85,0.875,116.52.147.144,昆明,1
200,30286.2530099,22,0,2,0,0,123,10,2,14,2,924,86,97,72,31,35114,0.991999983788,1491,103,148,101,64,0.677999973297,202.101.77.237,贵阳,1
200,0.0,16,0,0,2,0,82,0,10,22,0,1073,120,73,84,38,152,0.660000026226,1635,159,106,150,142,0.991999983788,218.28.234.21,郑州,1
200,3038.8989743,16,2,0,0,1,50,4,10,4,1,947,40,51,49,40,152,0.991999983788,1565,71,112,99,98,0.677999973297,59.172.76.233,武汉,1
200,0.0,22,10,0,12,0,124,10,2,14,2,925,86,97,72,31,152,0.660000026226,1492,103,148,101,64,0.875,202.101.77.237,贵阳,1
200,8040.11367174,18,0,0,0,0,52,2,2,0,2,995,59,87,33,68,152,0.991999983788,1491,124,130,53,90,0.991999983788,211.137.180.198,城市缺失,1
500,33480.0374187,16,2,0,0,2,50,4,10,4,2,947,40,51,49,41,35114,0.875,1565,71,112,99,99,0.677999973297,219.137.225.57,广州,1
200,3138.753508,26,0,0,0,0,86,0,2,4,2,923,63,78,75,61,152,0.991999983788,1327,86,93,106,104,0.875,219.137.225.57,广州,1
200,31301.8549909,4,0,0,2,0,62,0,0,2,2,1032,56,44,76,45,152,0.991999983788,1418,89,69,109,85,0.991999983788,211.137.180.198,城市缺失,1
200,10494.9397671,4,0,0,0,2,74,2,2,2,2,1046,53,71,91,75,152,0.875,1588,63,115,123,105,0.875,124.72.93.18,厦门市,1
200,0.0,7,0,0,0,2,61,0,2,0,4,985,46,49,53,59,35114,0.660000026226,1580,81,87,97,96,0.677999973297,211.142.12.218,城市缺失,1
200,83245.304957,8,0,0,0,2,62,0,2,0,4,986,46,49,53,59,152,0.660000026226,1581,81,87,97,96,0.991999983788,58.60.3.110,深圳市,1
200,6696.00748374,6,0,0,0,0,60,16,4,0,2,941,81,39,59,62,152,0.660000026226,1587,118,74,129,116,0.677999973297,59.172.76.233,武汉,1
200,4944.572752,14,0,0,0,0,52,0,11,0,0,867,74,44,57,49,35114,0.875,1373,103,83,90,80,0.991999983788,218.28.234.21,郑州,1
200,35834.95955,4,0,0,0,10,89,1,0,2,12,987,46,49,53,59,152,0.875,1582,81,87,97,96,0.991999983788,59.172.76.233,武汉,1
200,12194.3517954,14,0,2,0,0,45,0,3,0,0,961,50,84,39,66,152,0.875,1541,68,118,47,116,0.677999973297,58.60.3.110,深圳市,1
200,25087.1231869,12,0,0,0,1,51,2,4,0,1,1033,56,44,76,45,152,0.660000026226,1419,89,69,109,85,0.677999973297,202.101.77.237,贵阳,1
200,7167.74948196,5,0,0,0,0,59,0,12,0,0,1092,72,77,79,67,35114,0.875,1567,88,101,94,122,0.677999973297,211.137.180.198,城市缺失,1
200,10673.3922569,4,0,0,0,0,59,2,0,4,0,1047,53,71,91,75,35114,0.660000026226,1589,63,115,123,105,0.991999983788,218.80.192.83,上海,1
200,5079.85006764,16,0,0,0,0,47,10,12,10,0,1074,120,73,84,38,152,0.991999983788,1636,159,106,150,142,0.875,211.142.12.218,城市缺失,1
403,12929.84066,2,10,0,4,0,70,20,0,18,2,941,81,39,60,62,35114,0.660000026226,1587,118,74,130,116,0.875,202.101.77.237,贵阳,1
200,19205.7134355,6,0,0,0,0,60,0,12,0,0,1093,72,77,79,67,35114,0.660000026226,1568,88,101,94,122,0.991999983788,218.28.234.21,郑州,1
500,22250.577384,12,0,0,0,2,51,2,4,0,2,1033,56,44,76,46,152,0.991999983788,1419,89,69,109,86,0.677999973297,218.28.234.21,郑州,1
200,3697.36454371,12,1,0,0,0,90,1,0,2,12,988,46,49,53,59,152,0.991999983788,1583,81,87,97,96,0.991999983788,211.142.12.218,城市缺失,1
500,50174.2463737,15,0,0,2,2,70,20,0,18,3,941,81,39,60,63,35114,0.660000026226,1587,118,74,130,117,0.991999983788,211.137.180.198,城市缺失,1
302,41622.6524785,12,2,0,0,0,90,2,0,2,12,988,47,49,53,59,152,0.875,1583,82,87,97,96,0.677999973297,58.60.3.110,深圳市,1
200,0.0,7,0,0,0,0,43,2,2,0,4,926,86,97,72,31,152,0.991999983788,1493,103,148,101,64,0.875,202.101.77.237,贵阳,1
200,0.0,16,0,0,0,0,46,0,3,0,0,962,50,84,39,66,35114,0.875,1542,68,118,47,116,0.991999983788,58.60.3.110,深圳市,1
200,13379.4030954,17,0,0,0,0,47,0,3,0,0,963,50,84,39,66,152,0.875,1543,68,118,47,116,0.677999973297,219.137.225.57,广州,1
200,13692.1449082,16,0,0,2,2,71,20,0,18,3,942,81,39,60,63,35114,0.660000026226,1588,118,74,130,117,0.991999983788,218.80.192.83,上海,1
200,22928.8091624,8,0,0,0,0,44,2,2,0,4,927,86,97,72,31,152,0.991999983788,1494,103,148,101,64,0.677999973297,219.137.225.57,广州,1
200,30571.7455498,18,0,0,0,0,48,0,3,0,0,964,50,84,39,66,152,0.875,1544,68,118,47,116,0.677999973297,202.101.77.237,贵阳,1
200,2376.78616136,10,0,0,0,0,84,0,0,2,0,948,40,51,49,41,35114,0.991999983788,1566,71,112,99,99,0.677999973297,124.72.93.18,厦门市,1
200,2772.27006688,16,0,1,0,0,53,0,11,0,0,868,74,44,57,49,152,0.660000026226,1374,103,83,90,80,0.991999983788,59.172.76.233,武汉,1
200,10269.4972542,23,0,0,0,0,61,0,12,0,0,1094,72,77,79,67,152,0.991999983788,1569,88,101,94,122,0.991999983788,202.101.77.237,贵阳,1
200,10689.2657682,6,0,0,2,0,60,2,0,4,0,1048,53,71,91,75,152,0.660000026226,1590,63,115,123,105,0.875,202.101.77.237,贵阳,1
500,6293.8589912,0,0,0,0,2,58,0,2,0,4,995,59,87,33,69,35114,0.875,1491,124,130,53,91,0.677999973297,58.60.3.110,深圳市,1
404,8319.07022335,16,0,2,0,0,53,0,12,0,0,868,74,45,57,49,152,0.660000026226,1374,103,84,90,80,0.875,211.142.12.218,城市缺失,1
200,12496.8922003,12,0,0,0,2,91,2,0,2,12,989,47,49,53,59,35114,0.660000026226,1584,82,87,97,96,0.991999983788,218.28.234.21,郑州,1
200,0.0,4,2,0,0,0,45,2,2,0,4,928,86,97,72,31,152,0.660000026226,1495,103,148,101,64,0.991999983788,219.137.225.57,广州,1
200,8719.72622677,24,0,0,0,0,62,0,12,0,0,1095,72,77,79,67,35114,0.875,1570,88,101,94,122,0.991999983788,116.52.147.144,昆明,1
200,3851.40109865,4,10,0,0,0,83,20,0,0,10,924,63,78,75,61,35114,0.660000026226,1328,86,93,106,104,0.677999973297,116.52.147.144,昆明,1
200,4879.33318376,2,0,12,0,0,48,10,12,10,0,1075,120,73,84,38,35114,0.991999983788,1637,159,106,150,142,0.677999973297,202.101.77.237,贵阳,1
404,7642.93638745,2,0,2,0,0,48,0,4,0,0,964,50,85,39,66,152,0.660000026226,1544,68,119,47,116,0.875,219.137.225.57,广州,1
200,11345.5278327,2,0,0,0,0,54,0,12,0,0,869,74,45,57,49,152,0.660000026226,1375,103,84,90,80,0.991999983788,219.137.225.57,广州,1
200,5804.498448,6,2,2,0,0,52,2,4,0,2,1034,56,44,76,46,35114,0.875,1420,89,69,109,86,0.677999973297,202.101.77.237,贵阳,1
200,13079.5893402,4,0,0,10,0,49,10,12,10,0,1076,120,73,84,38,35114,0.875,1638,159,106,150,142,0.677999973297,116.52.147.144,昆明,1
200,9319.53420679,12,0,0,2,0,85,0,0,2,0,949,40,51,49,41,152,0.875,1567,71,112,99,99,0.875,202.101.77.237,贵阳,1
200,8635.74511499,24,0,0,0,0,92,2,0,2,12,990,47,49,53,59,35114,0.660000026226,1585,82,87,97,96,0.677999973297,211.142.12.218,城市缺失,1
200,29254.439134,12,10,0,0,10,84,20,0,0,10,925,63,78,75,61,152,0.991999983788,1329,86,93,106,104,0.677999973297,218.80.192.83,上海,1
200,14049.968717,14,0,0,0,0,46,2,2,0,4,929,86,97,72,31,35114,0.991999983788,1496,103,148,101,64,0.875,218.28.234.21,郑州,1
200,16946.9213003,6,0,0,0,0,63,0,12,0,0,1096,72,77,79,67,35114,0.875,1571,88,101,94,122,0.991999983788,124.72.93.18,厦门市,1
500,3112.50091828,14,0,0,10,2,71,20,0,18,4,942,81,39,60,64,152,0.660000026226,1588,118,74,130,118,0.875,211.142.12.218,城市缺失,1
200,46562.5239242,13,0,0,0,0,64,0,12,0,0,1097,72,77,79,67,152,0.875,1572,88,101,94,122,0.875,59.172.76.233,武汉,1
200,18704.1105377,39,0,0,0,0,93,2,0,2,12,991,47,49,53,59,35114,0.875,1586,82,87,97,96,0.875,202.101.77.237,贵阳,1
200,11955.8987689,8,0,0,0,0,49,0,4,0,0,965,50,85,39,66,152,0.991999983788,1545,68,119,47,116,0.677999973297,218.80.192.83,上海,1
200,81980.0752728,9,0,0,0,0,50,0,4,0,0,966,50,85,39,66,152,0.660000026226,1546,68,119,47,116,0.991999983788,59.172.76.233,武汉,1
200,13350.3464304,4,0,0,0,0,86,0,0,2,0,950,40,51,49,41,152,0.875,1568,71,112,99,99,0.875,218.28.234.21,郑州,1
200,0.0,10,0,0,0,0,59,0,2,0,4,996,59,87,33,69,152,0.660000026226,1492,124,130,53,91,0.875,58.60.3.110,深圳市,1
200,0.0,4,0,0,0,0,50,10,12,10,0,1077,120,73,84,38,152,0.991999983788,1639,159,106,150,142,0.875,116.52.147.144,昆明,1
200,25859.68132,10,0,0,0,0,51,0,4,0,0,967,50,85,39,66,152,0.875,1547,68,119,47,116,0.991999983788,202.101.77.237,贵阳,1
200,10247.5094091,14,0,0,0,0,65,0,12,0,0,1098,72,77,79,67,152,0.875,1573,88,101,94,122,0.991999983788,218.80.192.83,上海,1
200,14028.0829033,40,0,0,0,0,94,2,0,2,12,992,47,49,53,59,152,0.660000026226,1587,82,87,97,96,0.677999973297,211.142.12.218,城市缺失,1
200,12979.8227185,7,0,0,0,0,85,20,0,0,10,926,63,78,75,61,35114,0.875,1330,86,93,106,104,0.677999973297,202.101.77.237,贵阳,1
200,0.0,5,0,2,0,2,47,2,2,0,4,930,86,97,72,31,35114,0.875,1497,103,148,101,64,0.875,218.28.234.21,郑州,1
200,179467.962152,6,0,2,0,2,48,2,2,0,4,931,86,97,72,31,152,0.660000026226,1498,103,148,101,64,0.991999983788,116.52.147.144,昆明,1
200,0.0,18,10,0,0,0,72,20,0,18,4,943,81,39,60,64,35114,0.660000026226,1589,118,74,130,118,0.875,211.142.12.218,城市缺失,1
200,0.0,6,0,0,0,0,52,0,4,0,0,968,50,85,39,66,152,0.660000026226,1548,68,119,47,116,0.991999983788,202.101.77.237,贵阳,1
200,43178.725575,19,10,0,0,0,73,20,0,18,4,944,81,39,60,64,152,0.875,1590,118,74,130,118,0.677999973297,218.28.234.21,郑州,1
200,15285.8727749,8,0,0,0,0,86,20,0,0,10,927,63,78,75,61,35114,0.875,1331,86,93,106,104,0.991999983788,219.137.225.57,广州,1
200,20190.8353399,6,0,10,0,0,66,0,12,0,0,1099,72,77,79,67,35114,0.875,1574,88,101,94,122,0.991999983788,202.101.77.237,贵阳,1
200,0.0,12,0,0,0,0,60,0,2,0,4,997,59,87,33,69,35114,0.875,1493,124,130,53,91,0.991999983788,58.60.3.110,深圳市,1
200,44866.9905381,20,10,0,0,0,74,20,0,18,4,945,81,39,60,64,152,0.660000026226,1591,118,74,130,118,0.677999973297,116.52.147.144,昆明,1
200,66898.995165,4,0,0,0,0,86,10,12,10,0,1100,72,77,79,67,35114,0.660000026226,1575,88,101,94,122,0.677999973297,211.137.180.198,城市缺失,1
200,5146.07655115,16,0,2,0,0,92,3,14,1,0,1049,53,71,91,75,152,0.991999983788,1591,63,115,123,105,0.875,211.137.180.198,城市缺失,1
500,8119.020623,12,0,0,2,2,40,2,2,2,5,950,40,51,49,42,152,0.991999983788,1568,71,112,99,100,0.991999983788,124.72.93.18,厦门市,1
404,46604.033576,17,0,2,0,0,40,1,4,12,2,945,81,40,60,64,35114,0.991999983788,1591,118,75,130,118,0.991999983788,124.72.93.18,厦门市,1
200,3232.46016499,12,0,0,0,0,89,14,2,2,0,1035,56,44,76,46,35114,0.991999983788,1421,89,69,109,86,0.991999983788,59.172.76.233,武汉,1
200,9445.68221854,18,0,0,10,0,72,0,0,12,6,1078,120,73,84,38,35114,0.991999983788,1640,159,106,150,142,0.677999973297,218.28.234.21,郑州,1
500,15454.9655887,2,0,1,2,2,50,0,13,2,12,927,63,78,75,62,152,0.875,1331,86,93,106,105,0.991999983788,218.28.234.21,郑州,1
200,36535.5928035,18,0,2,0,0,41,1,4,12,2,946,81,40,60,64,152,0.875,1592,118,75,130,118,0.677999973297,218.28.234.21,郑州,1
200,5924.29428444,2,0,0,0,0,56,0,1,1,2,993,47,49,53,59,35114,0.991999983788,1588,82,87,97,96,0.991999983788,211.137.180.198,城市缺失,1
404,18481.8004459,2,0,2,2,2,50,0,14,2,12,927,63,79,75,62,35114,0.875,1331,86,94,106,105,0.991999983788,59.172.76.233,武汉,1
200,100348.492747,15,0,0,0,2,57,0,1,1,2,994,47,49,53,59,35114,0.660000026226,1589,82,87,97,96,0.991999983788,202.101.77.237,贵阳,1
200,11805.7050291,12,0,0,0,0,39,0,0,0,2,969,50,85,39,66,35114,0.875,1549,68,119,47,116,0.677999973297,211.137.180.198,城市缺失,1
200,17452.4380069,18,0,0,1,0,93,3,14,1,0,1050,53,71,91,75,35114,0.991999983788,1592,63,115,123,105,0.991999983788,219.137.225.57,广州,1
200,4570.87662085,3,0,0,0,0,62,12,0,0,0,870,74,45,57,49,152,0.660000026226,1376,103,84,90,80,0.677999973297,211.137.180.198,城市缺失,1
200,25859.68132,16,0,0,0,2,58,0,1,1,2,995,47,49,53,59,152,0.875,1590,82,87,97,96,0.677999973297,59.172.76.233,武汉,1
200,9116.69692289,6,2,0,0,0,90,14,2,2,0,1036,56,44,76,46,152,0.875,1422,89,69,109,86,0.677999973297,211.137.180.198,城市缺失,1
200,33427.8887173,4,0,0,0,0,63,12,0,0,0,871,74,45,57,49,35114,0.991999983788,1377,103,84,90,80,0.991999983788,59.172.76.233,武汉,1
200,8635.74511499,2,0,0,2,0,42,1,4,12,2,947,81,40,60,64,35114,0.991999983788,1593,118,75,130,118,0.991999983788,211.142.12.218,城市缺失,1
200,3697.36454371,24,0,0,0,0,51,0,14,2,12,928,63,79,75,62,35114,0.875,1332,86,94,106,105,0.991999983788,211.142.12.218,城市缺失,1
403,0.0,18,0,0,2,0,93,3,14,2,0,1050,53,71,92,75,152,0.991999983788,1592,63,115,124,105,0.991999983788,219.137.225.57,广州,1
200,38793.4494289,16,2,0,0,0,64,12,0,0,0,872,74,45,57,49,35114,0.875,1378,103,84,90,80,0.991999983788,116.52.147.144,昆明,1
404,2890.05115395,3,0,3,0,2,40,2,3,2,5,950,40,52,49,42,152,0.875,1568,71,113,99,100,0.677999973297,58.60.3.110,深圳市,1
200,35773.548561,24,0,0,0,0,91,14,2,2,0,1037,56,44,76,46,152,0.875,1423,89,69,109,86,0.991999983788,116.52.147.144,昆明,1
404,17241.5330795,2,0,2,0,0,58,0,2,1,2,995,47,50,53,59,152,0.991999983788,1590,82,88,97,96,0.677999973297,116.52.147.144,昆明,1
200,9445.68221854,4,0,0,0,2,73,0,0,12,6,1079,120,73,84,38,35114,0.991999983788,1641,159,106,150,142,0.991999983788,116.52.147.144,昆明,1
200,35859.3649887,4,0,3,0,2,41,2,3,2,5,951,40,52,49,42,35114,0.660000026226,1569,71,113,99,100,0.991999983788,116.52.147.144,昆明,1
302,3697.36454371,4,2,0,0,0,42,2,4,12,2,947,82,40,60,64,152,0.660000026226,1593,119,75,130,118,0.677999973297,59.172.76.233,武汉,1
404,77586.8988578,4,0,4,0,2,41,2,4,2,5,951,40,53,49,42,35114,0.991999983788,1569,71,114,99,100,0.875,59.172.76.233,武汉,1
200,2743.67334793,18,0,0,0,0,87,10,12,10,0,1101,72,77,79,67,35114,0.875,1576,88,101,94,122,0.677999973297,218.28.234.21,郑州,1
200,3539.12533389,12,0,0,0,0,50,2,0,2,0,932,86,97,72,31,152,0.875,1499,103,148,101,64,0.991999983788,219.137.225.57,广州,1
200,9130.91929601,15,0,0,0,0,94,3,14,2,0,1051,53,71,92,75,35114,0.991999983788,1593,63,115,124,105,0.677999973297,59.172.76.233,武汉,1
200,23471.1888328,16,0,0,0,0,74,0,0,12,6,1080,120,73,84,38,152,0.991999983788,1642,159,106,150,142,0.875,211.142.12.218,城市缺失,1
500,11089.0802675,12,0,0,0,2,41,2,4,2,6,951,40,53,49,43,152,0.991999983788,1569,71,114,99,101,0.677999973297,218.28.234.21,郑州,1
200,27326.6917576,16,0,0,0,0,95,3,14,2,0,1052,53,71,92,75,152,0.991999983788,1594,63,115,124,105,0.677999973297,218.80.192.83,上海,1
200,0.0,15,2,0,2,0,92,14,2,2,0,1038,56,44,76,46,152,0.875,1424,89,69,109,86,0.677999973297,116.52.147.144,昆明,1
403,0.0,4,0,0,2,0,58,0,2,2,2,995,47,50,54,59,152,0.991999983788,1590,82,88,98,96,0.991999983788,116.52.147.144,昆明,1
200,82149.1609147,16,2,0,2,0,93,14,2,2,0,1039,56,44,76,46,152,0.660000026226,1425,89,69,109,86,0.677999973297,211.142.12.218,城市缺失,1
200,18051.0665116,18,0,2,0,0,88,10,12,10,0,1102,72,77,79,67,152,0.875,1577,88,101,94,122,0.677999973297,58.60.3.110,深圳市,1
200,4162.26524785,12,0,0,0,10,52,0,14,2,12,929,63,79,75,62,152,0.875,1333,86,94,106,105,0.677999973297,58.60.3.110,深圳市,1
200,13179.7284172,8,0,0,0,0,65,12,0,0,0,873,74,45,57,49,152,0.875,1379,103,84,90,80,0.991999983788,211.137.180.198,城市缺失,1
200,65036.5429091,25,0,10,0,0,89,10,12,10,0,1103,72,77,79,67,35114,0.660000026226,1578,88,101,94,122,0.875,211.137.180.198,城市缺失,1
200,97554.8143636,14,0,0,0,0,66,12,0,0,0,874,74,45,57,49,152,0.991999983788,1380,103,84,90,80,0.991999983788,58.60.3.110,深圳市,1
200,23471.1888328,18,0,0,0,0,59,0,2,2,2,996,47,50,54,59,152,0.991999983788,1591,82,88,98,96,0.991999983788,211.142.12.218,城市缺失,1
200,10982.194385,2,0,0,0,0,53,0,14,2,12,930,63,79,75,62,152,0.875,1334,86,94,106,105,0.677999973297,124.72.93.18,厦门市,1
200,6642.88085768,12,0,0,0,2,75,0,0,12,6,1081,120,73,84,38,35114,0.660000026226,1643,159,106,150,142,0.677999973297,218.28.234.21,郑州,1
200,2287.33784362,4,10,0,0,0,47,12,2,0,10,998,59,87,33,69,152,0.660000026226,1494,124,130,53,91,0.991999983788,59.172.76.233,武汉,1
200,7747.63889063,12,2,0,0,0,96,3,14,2,0,1053,53,71,92,75,152,0.991999983788,1595,63,115,124,105,0.677999973297,218.28.234.21,郑州,1
200,27425.2597251,26,0,10,0,0,90,10,12,10,0,1104,72,77,79,67,35114,0.660000026226,1579,88,101,94,122,0.875,219.137.225.57,广州,1
200,0.0,4,0,0,0,2,40,0,0,0,2,970,50,85,39,66,35114,0.991999983788,1550,68,119,47,116,0.677999973297,211.137.180.198,城市缺失,1
200,8658.58395418,12,10,2,0,0,94,14,2,2,0,1040,56,44,76,46,35114,0.991999983788,1426,89,69,109,86,0.991999983788,211.137.180.198,城市缺失,1
200,68460.7245412,25,0,0,0,0,95,14,2,2,0,1041,56,44,76,46,35114,0.660000026226,1427,89,69,109,86,0.677999973297,218.80.192.83,上海,1
200,4137.54901119,5,0,2,10,0,43,2,4,12,2,948,82,40,60,64,152,0.660000026226,1594,119,75,130,118,0.991999983788,202.101.77.237,贵阳,1
200,112224.663226,6,0,2,10,0,44,2,4,12,2,949,82,40,60,64,35114,0.660000026226,1595,119,75,130,118,0.677999973297,211.142.12.218,城市缺失,1
200,19940.8846836,14,0,0,0,2,76,0,0,12,6,1082,120,73,84,38,35114,0.660000026226,1644,159,106,150,142,0.875,116.52.147.144,昆明,1
200,12708.4557365,12,0,0,0,0,54,0,14,2,12,931,63,79,75,62,152,0.875,1335,86,94,106,105,0.875,202.101.77.237,贵阳,1
302,8535.872638,4,2,2,0,0,96,4,14,2,0,1053,54,71,92,75,35114,0.991999983788,1595,64,115,124,105,0.677999973297,211.137.180.198,城市缺失,1
200,6168.38936785,18,0,0,0,0,60,0,2,2,2,997,47,50,54,59,152,0.991999983788,1592,82,88,98,96,0.677999973297,218.28.234.21,郑州,1
200,10226.7887315,26,0,0,0,0,96,14,2,2,0,1042,56,44,76,46,152,0.875,1428,89,69,109,86,0.677999973297,211.142.12.218,城市缺失,1
200,2954.72514392,10,0,0,0,0,42,2,4,2,6,952,40,53,49,43,152,0.875,1570,71,114,99,101,0.677999973297,211.137.180.198,城市缺失,1
200,0.0,14,0,2,0,0,48,12,2,0,10,999,59,87,33,69,35114,0.875,1495,124,130,53,91,0.875,59.172.76.233,武汉,1
404,5658.1515079,5,0,2,0,0,54,2,2,1,0,874,74,46,57,49,35114,0.660000026226,1380,103,85,90,80,0.677999973297,59.172.76.233,武汉,1
403,12109.5458852,2,0,0,2,0,51,2,1,8,2,970,50,85,40,66,152,0.875,1550,68,119,48,116,0.875,124.72.93.18,厦门市,1
200,22250.577384,7,2,0,0,0,36,2,0,0,10,998,47,50,54,59,152,0.660000026226,1593,82,88,98,96,0.991999983788,202.101.77.237,贵阳,1
403,20495.0188182,2,0,2,2,0,37,2,13,2,0,999,59,87,34,69,35114,0.875,1495,124,130,54,91,0.875,218.80.192.83,上海,1
200,3635.08471737,6,0,0,10,0,45,0,1,10,0,1105,72,77,79,67,35114,0.660000026226,1580,88,101,94,122,0.875,124.72.93.18,厦门市,1
200,6642.88085768,22,2,0,0,10,72,2,10,13,13,950,82,40,60,64,152,0.660000026226,1596,119,75,130,118,0.991999983788,218.28.234.21,郑州,1
200,25862.2996193,6,0,2,0,0,55,2,2,1,0,875,74,46,57,49,152,0.991999983788,1381,103,85,90,80,0.677999973297,116.52.147.144,昆明,1
200,8535.872638,6,0,0,0,0,49,11,0,2,1,953,40,53,49,43,35114,0.875,1571,71,114,99,101,0.677999973297,218.28.234.21,郑州,1
200,17511.5082519,8,2,0,0,0,37,2,0,0,10,999,47,50,54,59,35114,0.875,1594,82,88,98,96,0.875,58.60.3.110,深圳市,1
200,14627.219567,24,10,0,0,0,91,21,15,0,0,1083,120,73,84,38,152,0.875,1645,159,106,150,142,0.991999983788,218.80.192.83,上海,1
200,10021.2627158,26,0,1,0,0,46,0,1,10,0,1106,72,77,79,67,35114,0.991999983788,1581,88,101,94,122,0.677999973297,211.142.12.218,城市缺失,1
403,5672.76391634,11,0,0,2,0,54,0,6,6,0,1042,56,44,77,46,152,0.991999983788,1428,89,69,110,86,0.991999983788,219.137.225.57,广州,1
200,47823.5950754,4,0,10,0,0,92,21,15,0,0,1084,120,73,84,38,35114,0.875,1646,159,106,150,142,0.677999973297,219.137.225.57,广州,1
200,6689.70154768,12,0,0,2,0,55,0,6,6,0,1043,56,44,77,46,35114,0.991999983788,1429,89,69,110,86,0.991999983788,58.60.3.110,深圳市,1
200,10753.3087001,24,0,0,0,0,52,2,1,8,2,971,50,85,40,66,35114,0.875,1551,68,119,48,116,0.677999973297,202.101.77.237,贵阳,1
404,19502.9594227,1,0,2,0,0,37,2,14,2,0,999,59,88,34,69,35114,0.991999983788,1495,124,131,54,91,0.991999983788,116.52.147.144,昆明,1
200,143437.459955,2,0,2,0,0,38,2,14,2,0,1000,59,88,34,69,35114,0.660000026226,1496,124,131,54,91,0.677999973297,58.60.3.110,深圳市,1
200,14614.2371214,19,0,0,0,0,50,11,0,2,1,954,40,53,49,43,35114,0.660000026226,1572,71,114,99,101,0.677999973297,124.72.93.18,厦门市,1
200,186416.134304,20,0,0,0,0,51,11,0,2,1,955,40,53,49,43,35114,0.660000026226,1573,71,114,99,101,0.991999983788,116.52.147.144,昆明,1
404,18255.3690922,26,0,2,0,0,46,0,2,10,0,1106,72,78,79,67,35114,0.875,1581,88,102,94,122,0.991999983788,116.52.147.144,昆明,1
200,0.0,6,0,0,2,0,53,2,1,8,2,972,50,85,40,66,152,0.660000026226,1552,68,119,48,116,0.677999973297,202.101.77.237,贵阳,1
200,6294.95659864,4,0,0,1,2,73,2,10,13,13,951,82,40,60,64,35114,0.875,1597,119,75,130,118,0.677999973297,218.80.192.83,上海,1
200,44866.9905381,4,0,0,0,0,52,11,0,2,1,956,40,53,49,43,152,0.875,1574,71,114,99,101,0.875,218.28.234.21,郑州,1
200,13007.3085818,5,0,0,0,0,38,2,0,0,10,1000,47,50,54,59,152,0.660000026226,1595,82,88,98,96,0.991999983788,211.137.180.198,城市缺失,1
403,78011.8376906,4,0,0,2,2,73,2,10,14,13,951,82,40,61,64,152,0.660000026226,1597,119,75,131,118,0.875,116.52.147.144,昆明,1
200,0.0,6,0,0,0,0,39,2,0,0,10,1001,47,50,54,59,152,0.875,1596,82,88,98,96,0.875,211.137.180.198,城市缺失,1
200,0.0,8,0,0,0,0,56,2,2,1,0,876,74,46,57,49,35114,0.875,1382,103,85,90,80,0.677999973297,116.52.147.144,昆明,1
302,4045.55952436,14,22,0,0,0,60,24,20,0,0,931,64,79,75,62,35114,0.991999983788,1335,87,94,106,105,0.991999983788,218.28.234.21,郑州,1
200,14549.7374838,2,0,0,0,0,47,0,2,10,0,1107,72,78,79,67,35114,0.660000026226,1582,88,102,94,122,0.991999983788,219.137.225.57,广州,1
200,8439.45795448,26,0,0,0,0,93,21,15,0,0,1085,120,73,84,38,152,0.660000026226,1647,159,106,150,142,0.875,218.80.192.83,上海,1
200,18267.7964018,7,0,0,0,0,53,11,0,2,1,957,40,53,49,43,152,0.991999983788,1575,71,114,99,101,0.677999973297,124.72.93.18,厦门市,1
